,Whole_1_cross,Whole_2_cross,Whole_3_cross,Whole_4_cross,IT&Comm_1_cross,IT&Comm_2_cross,IT&Comm_3_cross,IT&Comm_4_cross,Health_1_cross,Health_2_cross,Health_3_cross,Health_4_cross,Con Dis_1_cross,Con Dis_2_cross,Con Dis_3_cross,Con Dis_4_cross,Fin&Estate_1_cross,Fin&Estate_2_cross,Fin&Estate_3_cross,Fin&Estate_4_cross,Ind_1_cross,Ind_2_cross,Ind_3_cross,Ind_4_cross,En&Util_1_cross,En&Util_2_cross,En&Util_3_cross,En&Util_4_cross,Materials_1_cross,Materials_2_cross,Materials_3_cross,Materials_4_cross,Con Stpl_1_cross,Con Stpl_2_cross,Con Stpl_3_cross,Con Stpl_4_cross,Whole_1_serial,Whole_2_serial,Whole_3_serial,Whole_4_serial,IT&Comm_1_serial,IT&Comm_2_serial,IT&Comm_3_serial,IT&Comm_4_serial,Health_1_serial,Health_2_serial,Health_3_serial,Health_4_serial,Con Dis_1_serial,Con Dis_2_serial,Con Dis_3_serial,Con Dis_4_serial,Fin&Estate_1_serial,Fin&Estate_2_serial,Fin&Estate_3_serial,Fin&Estate_4_serial,Ind_1_serial,Ind_2_serial,Ind_3_serial,Ind_4_serial,En&Util_1_serial,En&Util_2_serial,En&Util_3_serial,En&Util_4_serial,Materials_1_serial,Materials_2_serial,Materials_3_serial,Materials_4_serial,Con Stpl_1_serial,Con Stpl_2_serial,Con Stpl_3_serial,Con Stpl_4_serial
Fin&Estate_4_serial,0.007364273,-0.0038245204,0.0124345375,0.00075750897,0.0013630323,-0.0038336362,0.00012611206,-0.00018524691,-0.00088678434,-0.0035603181,-0.0005434648,0.00027979235,0.001934214,-0.0066254344,0.0021384908,-0.00087851187,0.000934361,-0.006943825,-0.003725678,-0.0017557832,-0.0013953233,-0.003728776,0.00018447798,-0.00071608217,-0.0004374042,-0.0023654234,-0.0011907445,0.0003897513,-0.0031002292,-0.0006045565,-0.0019867022,-0.00018660206,-0.0010394511,-0.0036483337,0.0004952184,-0.002948772,0.0040831747,-0.0044487724,0.007567086,0.0060434523,0.0014364291,-0.0017770808,0.0028861174,0.0030423305,0.0008428796,0.0042523826,-0.0015783344,-0.00050438073,0.0057753446,-0.007566493,0.0059155906,0.0033454748,0.0034034757,-0.008410374,-0.0011103344,-0.0020005014,0.00049084134,-0.005480875,0.0014300435,0.0028927044,0.0011462134,0.0001890576,-0.001057593,0.00058662536,-0.003520945,0.0010545532,0.0013769326,0.0013367635,0.0021879787,-0.0047031175,0.0051116296,-0.0035971976
Ind_1_serial,-0.0062166587,0.00012477343,-0.006321979,-0.0044124173,0.0010060912,0.002780315,0.0012556177,0.0008050921,0.0019940054,0.0013035525,0.002167467,8.358137e-06,0.00020223985,0.0036672049,0.00083024707,0.0026418646,-0.0006635074,0.006432837,0.002157969,0.0010543789,0.0012056488,0.002606843,-0.0003789308,0.0011183402,-0.00027443853,0.0047318097,1.0362032e-05,-4.3620512e-05,0.0017191354,0.001715343,0.00093085517,-0.0002388252,0.0018500584,0.0025392082,0.0008925188,0.0029473088,-0.0049942513,0.001888878,-0.0051000915,-0.0060061766,0.000560176,0.00085584604,-0.00083938095,-0.0009772674,3.8993735e-06,-0.004117207,0.0031283123,-3.4452976e-05,-0.001101164,0.0033522006,-0.0010706154,-0.0007591497,-0.0021213405,0.006444096,0.00045707874,0.0016755713,-0.00078274874,0.0016306955,-0.0022226227,-0.0012473309,-0.0021251328,0.0030515087,-0.0030071947,-0.0014377307,-0.0006074368,-0.0019561541,-0.00112412,-0.0025515803,-0.0010503986,0.0025182306,-0.0027018213,0.0029704126
Ind_2_serial,0.005204906,-0.0039071194,0.00913781,-0.0016165433,0.0008995957,-0.002408294,0.001124479,3.0290985e-06,-0.001003123,-0.0009778499,0.0014161166,-0.00033482595,0.0033131738,-0.0068950625,0.0028097,-0.00035953303,0.0013972917,-0.0040886365,-0.0022805652,-0.001830488,-0.0007744631,-0.0045716017,-0.00017384737,6.998504e-05,-0.000788986,-0.0014534977,-0.00074498256,0.00059150433,-0.0033657243,0.0016990514,-0.0014379725,-0.00062655227,-0.0010471123,-0.0032762052,0.001965774,-0.0034345023,0.001957069,-0.0024267675,0.004456354,0.0025474837,0.0010913791,-0.00010153427,0.0028905447,0.002470064,0.00044369083,0.004998891,-0.0007195408,-0.0013949189,0.0065757968,-0.008402969,0.005556845,0.0025759295,0.0042266953,-0.006223548,-0.00029282502,-0.0026796209,0.00086520123,-0.0061922856,0.00083391747,0.0029918486,-0.00054071704,0.0015794496,-0.0012902992,-0.00018970312,-0.004397324,0.003596452,0.0003884376,-0.0004581582,0.0013748872,-0.00428537,0.0054206946,-0.00361024
Ind_3_serial,-0.0057876357,0.0008022007,-0.005711406,-0.0035981892,0.001055676,0.0014521758,0.0017458979,0.00038336232,0.0014419057,0.0016394877,0.0014275901,0.00050591474,-0.00038206473,0.0033813254,-5.492944e-05,0.002008403,-0.0007257151,0.005107675,0.0020074944,0.0011375486,0.0009528312,0.0026925253,-0.0001482437,0.00065330375,0.000382316,0.0033835093,7.1739287e-06,0.00024199892,0.0014887904,0.0012275729,0.0007221176,-9.549562e-05,0.0015319738,0.0021024372,-0.00013144096,0.0028012062,-0.003753234,0.0028044023,-0.0042359945,-0.004412302,0.0009003998,0.00013347989,-4.9621827e-05,-0.0013929493,-8.01351e-05,-0.002830225,0.00086201006,0.00063962163,-0.0018219323,0.002996541,-0.0025310786,-0.0005355427,-0.0019160465,0.0048230416,0.0010343894,0.0015017677,-0.0005770763,0.0018582926,-0.0013281923,-0.0016755104,-0.0016985905,0.002743007,-0.0017633119,-5.922218e-05,0.0005768589,-0.0015283548,-0.0015943996,-0.0022546407,-0.0006592255,0.0018033118,-0.0033552796,0.0032767062
Ind_4_serial,-0.0058970386,0.0022675279,-0.008369907,-0.0015921238,-0.0008416951,0.00388206,0.000198886,0.00012692288,0.0016430054,0.0030630028,0.0014186596,-0.00019729136,-9.879178e-05,0.004536845,-0.00070916297,0.001901226,-0.0006988856,0.0063785007,0.0030678276,0.0013007267,0.0013145766,0.0026189657,0.00021914962,0.0008231263,1.1301875e-05,0.0029377392,0.0020942395,0.0004712294,0.0012671689,0.0027567078,0.0006983493,-0.00039918954,0.0017499457,0.0023295677,0.0018560905,0.0023893607,-0.00453236,0.0029187037,-0.005304375,-0.0051388275,-0.0017962286,0.0014564579,-0.0027754323,-0.0020948022,-0.0003019286,-0.0029356764,0.002465987,0.0007881756,-0.0027174861,0.0038654923,-0.0034587025,-0.0020027212,-0.002991662,0.0060133305,0.00049862225,0.00299778,-0.00079917663,0.003083256,-0.0018858624,-0.001911534,-0.0025896784,-0.00052565266,-9.377918e-06,-0.0013596686,-0.0010950721,-0.0008604387,-0.0016146285,-0.002596742,-0.0016326655,0.0024487134,-0.0021730384,0.0028341122
En&Util_1_serial,0.005150676,-0.0026752157,0.0042428058,-0.0012416096,0.00011645391,-0.0012548579,-1.5290267e-05,0.00044668405,-0.0013529994,-0.00046276837,0.0006097312,-0.0013549606,0.0028908406,-0.0050859293,0.0019526561,-0.0019740178,0.0021772364,-0.005172348,-0.0013828283,-0.002594254,-0.0006017337,-0.0035748929,-0.0013761675,0.0006263803,-0.00031999563,-0.0031635184,-0.0002659806,-0.00065888755,-0.0024848876,0.0013623793,-0.0015943304,-0.0005767125,-0.0025894328,-0.0013710288,0.0006410797,-0.004663201,0.0028276648,-0.0017213235,0.0028024511,0.0019539865,0.0010515838,0.0013717928,0.0017379272,0.0022053088,0.00018302712,0.0040897448,-0.00047975947,-0.0023032576,0.0051183603,-0.0060830014,0.0039669843,0.0009689078,0.0048649744,-0.0058901133,-0.00063173624,-0.0032450692,0.00091679575,-0.0034289928,-5.526548e-05,0.0025755637,0.0013197494,-0.0012854469,0.0016626661,-0.0009686416,-0.0018788857,0.0047616255,0.0003845386,0.001157381,-0.00079075637,-0.0007414708,0.0034783992,-0.005475281
En&Util_2_serial,-0.0047192196,0.0020626474,-0.006900146,-0.0019704704,0.0001980203,0.0019121468,0.00078558066,0.00031922772,0.001131339,0.001915749,0.0009971365,1.2021581e-05,-0.0007051601,0.0039086305,-0.00083069265,0.0010148963,-0.00072036486,0.004202041,0.002275836,0.0009572306,0.0009946339,0.0029966538,-0.0004675076,0.0006303487,0.0005554052,0.0018680429,0.00082339835,-0.00010164105,0.0014319278,0.0012698737,0.00022203874,-0.00032320796,0.0008361167,0.0025360074,-0.00025916862,0.001909995,-0.0028075203,0.0029369697,-0.004074264,-0.003455915,-9.111572e-05,0.00064521475,-0.0011272704,-0.0016561655,-9.339036e-05,-0.00269929,0.000918299,0.0005434816,-0.0029725584,0.0038696772,-0.003576145,-0.001295792,-0.002216169,0.004259965,0.0008142265,0.0015573008,-0.00058095105,0.0035127567,-0.0015157172,-0.0018770098,-0.00070165895,0.00017194798,0.00044637977,-0.0003656624,0.000932432,-0.00084079156,-0.0021445835,-0.0017057529,-0.0015224294,0.0029714566,-0.0035102305,0.0024775693
En&Util_3_serial,0.0033863033,-0.0011571413,0.0018454248,-0.00071834825,-4.3029748e-05,-0.0011528305,-0.0005069454,0.0003414448,-0.0011151815,-0.00073885714,-0.0012163203,-0.0007731817,0.001344889,-0.0027823097,0.0007354981,-0.0019603455,0.0021781994,-0.0047146636,-0.0010979366,-0.0021520732,-0.00078589504,-0.0025077662,-0.0009340927,0.00039842312,0.00015181089,-0.002663754,-0.0006283448,-0.00088629476,-0.0011028181,-0.0002936853,-0.00079853664,0.00026240174,-0.002061635,-0.0006841662,-0.00087955303,-0.0031000923,0.0025979273,-0.0010263758,0.0018423873,0.0021764715,0.0011383848,0.0009075052,0.0013565347,0.0015639117,2.4164794e-05,0.0027781655,-0.0015138495,-0.0015280098,0.003098364,-0.003052315,0.0021790233,0.00037677123,0.0039484035,-0.0042421184,-0.00046098098,-0.002660199,0.0008653575,-0.0025571026,0.0004556133,0.0016879769,0.0015584611,-0.0008682793,0.0014690363,-0.0001736511,0.00092065317,0.0027245076,0.0012532537,0.0020365804,-0.0004942389,-8.1187805e-05,0.0014206067,-0.0043113567
En&Util_4_serial,0.0069171465,-0.0034468796,0.011206316,0.0021201828,0.00084207807,-0.003945668,-0.00054398825,-0.0002535413,-0.0014889757,-0.003931105,-0.0014982597,0.00035499115,0.00052704505,-0.005640781,0.0013740049,-0.0013902677,0.0007035395,-0.006731661,-0.0038483932,-0.0013181653,-0.001555246,-0.0035581207,0.00036214842,-0.0010377385,-0.00052938645,-0.0024057222,-0.002180822,-0.00010871892,-0.001738652,-0.0028465397,-0.0005661887,0.00052663084,-0.001255563,-0.0033884079,-0.00088127545,-0.002287027,0.00453573,-0.004521216,0.006637132,0.0056542065,0.0014889984,-0.001831166,0.002716014,0.002720307,0.00039839602,0.0032004614,-0.001809905,-0.00069770653,0.004123068,-0.0052545597,0.005372482,0.0026159931,0.0031032588,-0.0066333916,-0.0010713309,-0.0026345563,0.00071820547,-0.004759843,0.002177175,0.0025883676,0.0019189938,0.00088503974,-0.0013515715,0.0010832854,-0.0004736375,0.00019495362,0.0027988337,0.0027168365,0.0025070515,-0.0040433942,0.00398198,-0.0030698557
Materials_1_serial,-0.00033671674,0.0011936084,-0.00196518,-0.0025494986,0.00022629439,0.0009080745,0.0004758348,0.0006166199,0.00045929503,0.0010332353,0.0016237156,-0.0008329984,0.0013395302,-0.00010356941,0.000692047,3.6490525e-05,0.00037775442,0.0010846396,0.0009111402,-0.0006222303,0.00050589914,2.4909389e-06,-0.0012051379,0.00096555165,-2.0704905e-05,0.00023578564,0.0006349489,-0.00042035387,-0.00072713144,0.002369222,-0.0014450598,-0.001016247,-0.0003434432,0.0010665553,0.0008907718,-0.001148096,-0.0011761105,0.0014134118,-0.0012355748,-0.00074207346,-0.00028881666,0.0012914613,-0.00013109314,7.7831486e-05,0.00048534715,0.00030008855,0.0011138996,-0.0009029185,0.0004706405,-0.00022983097,-0.00032117844,-0.00018443592,0.00029100294,0.00040390098,0.00046959068,-0.0008705309,0.000134672,0.0004625644,-0.0014098674,0.0002626993,0.000115800045,-0.00019023777,0.00081155373,-0.0012263398,-0.0016367353,0.0017788223,-0.0029018607,-0.0019241197,-0.0014112812,0.0016884373,-0.00010600127,-0.00074578
Materials_2_serial,-0.0053290413,-0.00054298434,-0.004108079,-0.0019063345,0.0015737459,0.0009290067,0.0013415451,0.000495899,0.0013708546,-0.00028217418,0.0017496729,0.00066080614,-0.0018620952,0.0040074014,5.724947e-06,0.0021860176,-0.0021893035,0.005427038,0.0011718636,0.0020821195,0.0010197451,0.0040493486,-0.00015850506,9.959144e-05,-4.463254e-05,0.004126361,-0.0012979625,-0.00018065932,0.0027828186,-0.0012582957,0.0017018231,0.00010068285,0.0015932918,0.0024238343,-0.0011877196,0.003954007,-0.0031747157,0.0009359316,-0.003724676,-0.004863653,0.0015426144,-0.00088109204,-0.00013729044,-0.0011844338,-0.00015931902,-0.0054737516,0.0023548603,0.0005276992,-0.0032794587,0.0048666345,-0.00159076,-0.00035068372,-0.0034062446,0.006266784,0.00042125394,0.0016863479,-0.0010559658,0.0036799866,-0.0013533056,-0.0019627009,-0.0004085498,0.0033312931,-0.003113452,-2.2982425e-05,0.0018235713,-0.0037301953,-0.00047081985,-0.0010788802,-0.00018397259,0.0025285436,-0.0041804477,0.004574993
Materials_3_serial,-0.0068450617,0.0024886422,-0.010749033,-0.0049083806,-9.293265e-05,0.00398299,0.00022169646,0.0010134815,0.0018694823,0.0024312288,0.00055703934,-0.00057949603,0.0003291677,0.0050103585,-6.048456e-05,0.0015457987,0.0008887638,0.0057616523,0.0031152347,6.927368e-05,0.0010759381,0.0021657208,-0.00084758794,0.0017456388,0.00019491254,0.0036164783,0.0007816255,-0.00074730936,0.001978985,0.00217926,0.00065412815,9.833363e-05,0.0011663665,0.0035210114,0.00035976412,0.001996666,-0.0049908073,0.0033952037,-0.0066970815,-0.005712908,-0.00018723315,0.0023710383,-0.0017761815,-0.0012905024,-0.000119100456,-0.003446612,0.002246134,-0.00044450702,-0.0016220842,0.004878669,-0.002730081,-0.0021055457,-0.0010428658,0.0066869683,0.0005978089,0.0010563988,-0.000305328,0.0018159772,-0.0023753182,-0.0013076664,-0.0017283383,0.0014539183,-0.00092052965,-0.0018477408,0.0012097034,-0.0008076915,-0.0011824451,-0.0019055153,-0.0022997463,0.0042447294,-0.0036099385,0.0012319771
Materials_4_serial,-0.0007478225,0.00060081226,-0.0016939696,-0.0031989587,0.00025392682,0.0011750978,0.0010122345,0.0006116262,0.00046660544,0.001665593,0.002772791,-0.0009323189,0.0019308607,-0.000731797,0.0012322215,0.00054312544,0.00017162797,0.0022801082,0.001133242,-0.00042669367,0.00074409106,-0.0004006246,-0.0011554011,0.0010898071,-0.0003493736,0.00086099165,0.0006925818,-0.000112921734,-0.0010435433,0.0032297121,-0.0012580774,-0.0013059374,-0.00010975803,0.0007957137,0.00180829,-0.001168677,-0.0019781115,0.0016416779,-0.0017855153,-0.0019163413,-0.0004287388,0.0015452789,2.2890685e-05,1.3176081e-05,0.0004137986,0.00056337577,0.001759312,-0.0011259848,0.0010651442,-0.0011307194,0.00016235243,-7.4582924e-05,0.0003098188,0.0010341281,0.00068885426,-0.00095029944,0.0001687958,-8.164136e-05,-0.0015655108,0.0004323064,-0.00070616056,0.00065848057,0.00013748156,-0.00149592,-0.0027725594,0.0024532857,-0.0032776606,-0.002856169,-0.0013127584,0.0011915505,0.0005834854,-0.00038788616
Con Stpl_1_serial,0.0022396634,0.00043739297,0.003548326,0.004609573,-0.00074749463,-0.0011746655,-0.0014378688,-0.0006903846,-0.0006657585,-0.0017958565,-0.0016397575,0.00061719597,-0.002048304,2.129085e-05,-0.0012275988,-0.0005814817,-0.0012156549,-0.0015041122,-0.0013621956,0.00095405016,-0.00054945797,8.5139785e-05,0.0010919838,-0.0012971708,-0.00019682194,-0.0009897678,-0.00048714454,0.0001594613,0.0005743323,-0.0029940624,0.0007504064,0.0005843779,0.00022837454,-0.0011921211,-0.00087713683,0.0007888367,0.002052461,-0.0018995025,0.002463141,0.002894065,-0.0010332057,-0.0015554526,-0.000644685,-8.6111286e-05,-0.00010622005,-0.00048173018,-0.00056459015,0.000930212,-0.0020101669,0.0014231696,1.2129164e-05,0.000118792785,-0.0016344917,-0.0005150971,-0.0005394262,0.0005128405,-0.00010258413,0.00077230396,0.0015563716,-0.00019992272,0.0011339464,-0.0010504422,3.939976e-05,0.0010821859,0.0013739514,-0.0022173163,0.0015658516,0.0017154618,0.0015336133,-0.0013499338,0.00054239074,0.0010539816
Con Stpl_2_serial,-0.0020481043,0.00029569908,-0.0036256763,-0.0013548855,0.001334744,2.9561102e-06,0.00062903535,0.00073401094,0.0005296748,-0.0006846844,0.0008457834,-0.00014842818,-0.0013915093,0.0027445822,-0.0003089285,-1.36807585e-05,-0.0010733427,0.001289966,0.00068622467,0.0005643524,0.0006150371,0.0033529787,-0.0013679701,0.00033015304,0.000535972,0.0008490289,-0.0009913106,-0.0010933309,0.0018367164,-0.0012213517,1.1154492e-05,-0.00024924718,-0.00043093483,0.0026660012,-0.0023119443,0.0011404529,-0.00041114472,0.0008431722,-0.001927053,-0.0018635179,0.0017894503,-0.0002419581,0.00020826752,-0.0004591861,0.00013154074,-0.0035684262,0.0009971518,-0.00033572203,-0.0027209646,0.0037598375,-0.0017256156,-0.00041895607,-0.0014579096,0.0023878778,0.00020523861,-3.84093e-05,-0.00059871963,0.0042212806,-0.0014495475,-0.001301283,0.0020197774,0.0004065571,0.00024476615,-0.00012054281,0.0026233152,-0.0014317286,-0.0014431087,0.0002537035,-0.0014219112,0.0038595633,-0.0040708953,0.0014359034
Con Stpl_3_serial,0.00011628868,0.00068978383,6.267901e-05,0.00096163,-0.0012629358,0.0006196086,-0.00032315662,-0.00070953765,-0.00013418491,0.0016076649,-0.0009676866,0.00023152382,0.0008488714,-0.0006896727,-0.0005097701,3.148542e-05,0.00090321095,-0.00040936036,0.0003864105,-0.00028342838,-0.00025077612,-0.0015664408,0.0011252599,-0.0001640798,0.000119018645,-0.00086849625,0.0016612905,0.0010428467,-0.0011936328,0.00165221,-0.000102674814,0.00020454149,0.0004626115,-0.0013711978,0.0016655105,-0.00048484784,-0.00012598626,0.0006020198,0.00045236148,0.00082559884,-0.0015818385,0.0003742451,-0.00073017983,-0.00041936242,-0.00025222258,0.0025688135,-0.0013755034,0.0008689334,0.001117803,-0.0020537896,-0.00057069026,-0.00026676833,0.00065851846,-0.0014924452,7.224346e-05,0.0010916303,0.0002414388,-0.0019929528,0.00082667987,0.0001646793,-0.001954898,-0.0014426565,0.0010320449,0.00030017502,-0.0016663468,0.0011931059,0.00065748557,-0.00038900267,0.00045019528,-0.00227296,0.0019747445,-0.0006691586
Con Stpl_4_serial,0.00298769,0.00044767244,0.0034658818,0.0012564292,-0.00034266408,-0.00092898385,-0.00013106583,-0.00026606198,-0.00056326255,-3.998176e-05,0.00049627444,-0.00024646037,0.0006881379,-0.0022262062,0.00011331861,-0.00071095524,-0.00013329429,-0.0017606813,-0.00066815835,-0.00034797643,-0.00019312275,-0.0012590596,-8.173553e-05,-0.00025806777,-0.00011099723,-0.001714184,0.0005851291,0.00028611,-0.0015831299,0.0008615111,-0.0013235857,-0.0007129534,-0.0005377293,-0.0011746018,0.00086808036,-0.0016692248,0.0014289028,-0.00037520134,0.002312063,0.0026137738,-0.00094095716,-0.00013786572,0.00020329317,0.0003878528,0.00036482306,0.0022226523,-0.00048612372,-8.661782e-05,0.0007358993,-0.0022603571,0.00055276905,0.0006125436,0.00034713617,-0.002766707,9.2969334e-05,-0.00072593486,0.0002863017,-0.0006388661,0.0003903093,0.0007047159,0.00051131676,-0.0013826475,0.00136967,7.44051e-05,-0.0019745321,0.0015998497,-0.0015141732,-0.0006284637,0.00024408147,-0.0012305139,0.0020057303,-0.0009471054
